"X","Y","lon","lat","area_km2"
-554.891066955839,5959.47316021661,-168.679371489399,52.7398814972046,4.01508906900653
-550.597335353905,5959.84292967081,-168.619297426139,52.7513701386351,1.91360263287896
-548.406356781813,5959.81043797031,-168.587933306437,52.75530732049,0.973021968013957
-646.418711304915,5961.86015330534,-169.985788655405,52.5764986112464,7.10820808457385
-643.559643430817,5962.00035068239,-169.945911026189,52.5836589196531,13.2990077700214
-639.855643430817,5962.00035068239,-169.893606709276,52.5913567231196,13.3017406642675
-636.151643430817,5962.00035068239,-169.841278715992,52.5990321929257,13.3044654359417
-632.447643430817,5962.00035068239,-169.788927100896,52.6066853051659,13.3071820780239
-628.743643430817,5962.00035068239,-169.736551918728,52.6143160359848,13.3098905835342
-625.039643430817,5962.00035068239,-169.68415322442,52.6219243615776,13.3125909455194
-621.335643430817,5962.00035068239,-169.631731073087,52.6295102581897,13.315283157095
-617.631643430817,5962.00035068239,-169.579285520031,52.6370737021174,13.3179672112398
-613.927643430817,5962.00035068239,-169.526816620741,52.6446146697081,13.3206431011372
-610.223643430817,5962.00035068239,-169.47432443089,52.6521331373603,13.3233108198853
-606.519643430817,5962.00035068239,-169.421809006339,52.6596290815241,13.3259703606262
-602.815643430817,5962.00035068239,-169.369270403131,52.6671024787011,13.3286217165031
-599.111643430817,5962.00035068239,-169.316708677499,52.674553305445,13.3312648807096
-595.407643430817,5962.00035068239,-169.264123885857,52.6819815383616,13.3338998464308
-591.703643430817,5962.00035068239,-169.211516084805,52.6893871541088,13.3365266068783
-587.999643430817,5962.00035068239,-169.158885331131,52.6967701293976,13.3391451552725
-584.295643430817,5962.00035068239,-169.106231681802,52.7041304409913,13.3417554849138
-580.591643430817,5962.00035068239,-169.053555193974,52.7114680657064,13.3443575890036
-576.887643430817,5962.00035068239,-169.000855924986,52.718782980413,13.3469514609127
-573.183643430817,5962.00035068239,-168.94813393236,52.7260751620341,13.3495370938835
-569.479643430817,5962.00035068239,-168.895389273803,52.7333445875468,13.3521144812756
-565.775643430817,5962.00035068239,-168.842622007204,52.7405912339821,13.3546836164255
-562.071643430817,5962.00035068239,-168.789832190638,52.7478150784251,13.3572444927397
-558.367643430817,5962.00035068239,-168.737019882362,52.7550160980152,13.3597971035833
-554.663643430817,5962.00035068239,-168.684185140814,52.7621942699465,13.3623414423323
-550.959643430817,5962.00035068239,-168.631328024618,52.769349571468,13.3648775024242
-547.668240112441,5962.03915607572,-168.584463418467,52.7760254757125,10.203615821427
-543.340742356817,5963.19794437713,-168.526317127874,52.7943679933424,4.49308315061429
-541.510943508326,5963.2013763046,-168.500182255606,52.797903949841,0.513773284424096
-534.452367912314,5963.73416694592,-168.400934729327,52.8159869763582,0.0793408715905845
-533.073950581084,5962.55251001582,-168.377512100067,52.80836582365,4.21576019743627
-509.186834744542,5963.6661659932,-168.038803323895,52.8629180290765,0.26864442444025
-645.983009779034,5965.44712559509,-169.991928572433,52.6082466637877,3.87795044930101
-643.559643430817,5965.70435068239,-169.958578924969,52.6155098371465,13.2990109330759
-639.855643430817,5965.70435068239,-169.906240162436,52.6232164603762,13.3017438076077
-636.151643430817,5965.70435068239,-169.853877665756,52.6309007274406,13.304468559617
-632.447643430817,5965.70435068239,-169.801491489583,52.6385626143818,13.3071851820831
-628.743643430817,5965.70435068239,-169.749081688752,52.6462020972922,13.3098936680403
-625.039643430817,5965.70435068239,-169.69664831829,52.6538191523146,13.3125940105619
-621.335643430817,5965.70435068239,-169.644191433408,52.6614137556424,13.3152862026587
-617.631643430817,5965.70435068239,-169.591711089506,52.6689858835197,13.3179702374554
-613.927643430817,5965.70435068239,-169.539207342169,52.676535512242,13.3206461080303
-610.223643430817,5965.70435068239,-169.48668024717,52.6840626181558,13.3233138075218
-606.519643430817,5965.70435068239,-169.434129860468,52.6915671776592,13.3259733290262
-602.815643430817,5965.70435068239,-169.381556238208,52.6990491672022,13.3286246657562
-599.111643430817,5965.70435068239,-169.32895943672,52.7065085632865,13.3312678108387
-595.407643430817,5965.70435068239,-169.276339512521,52.7139453424664,13.3339027574835
-591.703643430817,5965.70435068239,-169.223696522315,52.7213594813483,13.3365294989586
-587.999643430817,5965.70435068239,-169.171030522989,52.7287509565914,13.3391480284214
-584.295643430817,5965.70435068239,-169.118341571617,52.7361197449078,13.3417583391533
-580.591643430817,5965.70435068239,-169.065629725458,52.7434658230626,13.3443604244328
-576.887643430817,5965.70435068239,-169.012895041955,52.7507891678743,13.3469542775574
-573.183643430817,5965.70435068239,-168.960137578736,52.7580897562151,13.3495398918371
-569.479643430817,5965.70435068239,-168.907357393614,52.7653675650108,13.3521172605543
-565.775643430817,5965.70435068239,-168.854554544588,52.7726225712412,13.3546863771286
-562.071643430817,5965.70435068239,-168.801729089837,52.7798547519406,13.3572472348652
-558.367643430817,5965.70435068239,-168.748881087728,52.7870640841974,13.3597998272114
-554.663643430817,5965.70435068239,-168.69601059681,52.794250545155,13.3623441475334
-550.959643430817,5965.70435068239,-168.643117675815,52.8014141120115,13.3648801892691
-547.255643430817,5965.70435068239,-168.590202383659,52.8085547620202,13.367407945859
-543.551643430817,5965.70435068239,-168.537264779442,52.8156724724898,13.3699274107828
-540.304488768353,5965.75228587784,-168.49098954861,52.8223102381272,9.5663448247816
-534.935184466459,5965.61085261542,-168.413741908613,52.8313317956765,1.94126820404495
-532.613625289403,5965.84353914862,-168.381244443346,52.8377650296602,11.7332874983106
-528.418269377914,5966.59244199754,-168.323524446456,52.8522131837031,5.06327551785812
-525.059224517268,5966.14590062429,-168.274014968721,52.8546934673915,10.1787221846244
-521.726533234399,5966.22422949357,-168.22650462301,52.8616556378528,8.36917808064669
-519.156734891861,5967.22007397176,-168.192763125043,52.8751262083433,0.466404691788733
-512.3183933933,5967.18569659174,-168.094570284166,52.8876340210765,0.402451735247672
-510.06143949207,5965.96697821613,-168.058428165042,52.881263388361,10.329879525878
-494.436030159288,5966.48712524792,-167.835601094698,52.9146779498155,4.05086897114253
-493.286407887445,5966.3661879439,-167.818706989138,52.9157373548863,1.05881394285032
-479.449925587933,5966.48012261186,-167.619974941749,52.9419448183203,3.26998553637967
-476.874679860124,5966.42915999534,-167.582735044206,52.9461576282164,8.13916589625475
-473.341716136103,5966.54249384612,-167.532179056998,52.9535151815346,7.16159373522133
-469.846769795602,5966.74799498009,-167.48242638061,52.961586050085,3.13331664389822
-467.366544984309,5967.52537864032,-167.448977089218,52.9727994857763,0.0243761213365719
-461.249940849298,5966.76004292685,-167.358488665435,52.9770551487283,3.61875675536044
-458.470640129033,5966.71014656421,-167.31823691428,52.9815604895065,6.06301771944553
-454.459374045738,5966.33237630971,-167.259231353168,52.9853761148704,8.53487328171209
-452.2654472034,5966.78274264246,-167.228872518562,52.9931764287827,1.83098550883017
-645.621684275064,5968.4206008464,-169.997025391646,52.6345630540944,0.79174379814122
-643.540158812217,5969.39196676069,-169.970938391918,52.6472584620687,13.1534994803589
-639.855643430817,5969.40835068239,-169.91889734977,52.6550738900374,13.3017469497471
-636.151643430817,5969.40835068239,-169.866500295044,52.6627669665131,13.3044716820984
-632.447643430817,5969.40835068239,-169.814079502955,52.6704376402879,13.3071882849674
-628.743643430817,5969.40835068239,-169.761635028436,52.6780858874017,13.3098967514038
-625.039643430817,5969.40835068239,-169.709166926607,52.6857116839448,13.3125970744362
-621.335643430817,5969.40835068239,-169.656675252777,52.6933150060583,13.3152892471123
-617.631643430817,5969.40835068239,-169.604160062443,52.7008958299343,13.3179732625322
-613.927643430817,5969.40835068239,-169.551621411288,52.7084541318158,13.3206491137829
-610.223643430817,5969.40835068239,-169.499059355182,52.7159898879974,13.3233167939901
-606.519643430817,5969.40835068239,-169.446473950184,52.7235030748251,13.325976296298
-602.815643430817,5969.40835068239,-169.393865252539,52.7309936686969,13.3286276138659
-599.111643430817,5969.40835068239,-169.341233318679,52.7384616460627,13.3312707398558
-595.407643430817,5969.40835068239,-169.288578205222,52.745906983425,13.3339056674833
-591.703707627241,5969.39753256457,-169.235865526977,52.7532370431553,13.2565759318527
-587.999643430817,5969.40835068239,-169.183198666922,52.7607296444102,13.3391509004688
-584.295643430817,5969.40835068239,-169.130474356248,52.7681069213011,13.3417611923447
-580.591643430817,5969.40835068239,-169.077727094313,52.7754614647248,13.3443632588139
-576.887643430817,5969.40835068239,-169.024956938667,52.7827932514483,13.3469570931616
-573.183643430817,5969.40835068239,-168.972163947042,52.7901022582923,13.3495426887121
-569.479643430817,5969.40835068239,-168.919348177359,52.7973884621314,13.3521200388117
-565.775643430817,5969.40835068239,-168.866509687723,52.8046518398942,13.3546891367702
-562.071643430817,5969.40835068239,-168.813648536422,52.8118923685637,13.3572499759789
-558.367643430817,5969.40835068239,-168.760764781931,52.8191100251775,13.3598025498276
-554.663643430817,5969.40835068239,-168.70785848291,52.8263047868278,13.3623468517075
-550.959643430817,5969.40835068239,-168.6549296982,52.833476630662,13.3648828750954
-547.255643430817,5969.40835068239,-168.601978486828,52.8406255338826,13.3674106133547
-543.551643430817,5969.40835068239,-168.549004908007,52.8477514737474,13.3699300600243
-539.855270841414,5969.41910394044,-168.496152507742,52.8549335305666,13.2919305742734
-536.260005487979,5969.68242291109,-168.445519785693,52.8640878601594,11.1968227863896
-532.347927205442,5969.49823844255,-168.388919607765,52.8699449846475,12.550555685645
-528.735643430817,5969.40835068239,-168.336888108851,52.876025146762,13.3799248004999
-525.031643430817,5969.40835068239,-168.283803587356,52.8830359306739,13.3824026917171
-521.327643430817,5969.40835068239,-168.230697057522,52.8900236159547,13.3848722525673
-518.094604783821,5969.97569009613,-168.186084698981,52.9010269115924,7.46258220139387
-513.117380267528,5969.86218071589,-168.1143101621,52.9093697970747,4.93747233466185
-510.216339757282,5969.40903100735,-168.071258051973,52.9108524912166,13.3871500289201
-506.67236813627,5970.14564400687,-168.022626138349,52.9238453367525,7.2342446349526
-502.674417492927,5969.79029203915,-167.964092177451,52.9281788162653,10.3670398156503
-499.10034384343,5970.01092861051,-167.913391527124,52.9367037838019,8.94591078226483
-495.306175524695,5969.53119260981,-167.857370410181,52.9395285870361,12.3905221391653
-491.732607249268,5969.51266475274,-167.805907808066,52.945930597579,12.6087850230244
-488.261217136412,5970.1933634489,-167.758011208371,52.9582012866262,7.25708657049745
-484.12050756828,5969.95556848736,-167.697677107892,52.963687541957,9.12384731156471
-480.462979972464,5969.57895127766,-167.64386526334,52.9670603692099,11.9792622739468
-476.879643430817,5969.40835068239,-167.591724249434,52.9720660692891,13.4138549020872
-473.175643430817,5969.40835068239,-167.538337181841,52.9787514597847,13.416215592742
-469.479660310562,5969.42624876915,-167.485098164581,52.9855556164805,13.2836770069486
-465.810055002048,5969.50004760226,-167.432383083135,52.9927752998244,12.7330751612625
-462.046672366362,5969.42533222781,-167.377854452372,52.9988456190447,13.2886554271477
-458.359643430817,5969.40835068239,-167.324578092448,53.0052587447153,13.4255741128473
-454.655643430817,5969.40835068239,-167.271085931747,53.0118268895075,13.4278926518221
-451.109706771313,5969.6003456935,-167.220417281761,53.019766728011,11.7442658187641
-447.508252997251,5970.30033244823,-167.170405216712,53.0322089107944,6.5500434623107
-444.236278746459,5970.97371664723,-167.125055644428,53.043821607325,1.44829128876172
-439.460899902674,5971.11567409516,-167.056365090188,53.0534126765294,0.869891882754579
-435.649176189613,5970.83579485702,-167.000386406743,53.0576096890898,2.52963366573244
-432.314680252309,5970.52534243126,-166.951213326344,53.0606878775225,5.26436315940881
-429.201624416557,5970.39446234631,-166.905751092382,53.064931019584,4.8798267189694
-643.210876303333,5973.01922910795,-169.978732533752,52.6791335152071,10.7135141059996
-639.855643430817,5973.11235068239,-169.93157832924,52.6869290066182,13.3017500906649
-636.151643430817,5973.11235068239,-169.879146661723,52.6946309046877,13.3044748033791
-632.447643430817,5973.11235068239,-169.826691198786,52.7023103774579,13.3071913866835
-628.743643430817,5973.11235068239,-169.774211995457,52.7099674009161,13.3098998335972
-625.039643430817,5973.11235068239,-169.721709106954,52.7176019511002,13.3126001371069
-621.335643430817,5973.11235068239,-169.66918258868,52.7252140040988,13.315292290369
-617.631643430817,5973.11235068239,-169.61663249623,52.7328035360515,13.3179762864075
-613.927643430817,5973.11235068239,-169.564058885385,52.740370523149,13.3206521183691
-610.223643430817,5973.11235068239,-169.511461812114,52.7479149416338,13.3233197793198
-606.519643430817,5973.11235068239,-169.458841332576,52.7554367677995,13.3259792624292
-602.815643430817,5973.11235068239,-169.406197503115,52.7629359779921,13.328630560874
-599.461184648958,5972.51968535664,-169.356533583288,52.7645953920048,7.74250341343951
-595.732252121803,5971.74491389927,-169.300925632344,52.7654150615363,3.19426694465268
-591.848413814459,5971.39501383318,-169.244508929066,52.7701862283528,0.59573005360152
-587.333123059782,5971.88918679784,-169.181870872307,52.7834766500184,3.24370495947146
-584.096836306505,5972.71143479976,-169.138479210455,52.7970264508193,10.0843728181479
-580.588576711912,5973.10914666307,-169.089793248555,52.807433653965,13.3207469616733
-576.887643430817,5973.11235068239,-169.037041671384,52.8147952261447,13.3469599076738
-573.183643430817,5973.11235068239,-168.984213093435,52.8221126633043,13.3495454845409
-569.479643430817,5973.11235068239,-168.931361681086,52.8294072739761,13.3521228159733
-565.775643430817,5973.11235068239,-168.87848749255,52.8366790350373,13.3546918953419
-562.071643430817,5973.11235068239,-168.825590586225,52.8439279234196,13.3572527160397
-558.367643430817,5973.11235068239,-168.772671020694,52.8511539161093,13.3598052714014
-554.663643430817,5973.11235068239,-168.719728854726,52.8583569901477,13.3623495548906
-550.959643430817,5973.11235068239,-168.666764147274,52.865537122631,13.3648855598459
-547.255643430817,5973.11235068239,-168.613776957476,52.8726942907107,13.3674132798433
-543.551643430817,5973.11235068239,-168.560767344655,52.8798284715939,13.3699327082596
-539.847643430817,5973.11235068239,-168.507735368318,52.8869396425434,13.3724438385878
-536.143643430817,5973.11235068239,-168.454681088156,52.8940277808781,13.3749466643343
-532.439643430817,5973.11235068239,-168.401604564045,52.9010928639729,13.3774411790562
-528.735643430817,5973.11235068239,-168.348505856042,52.9081348692593,13.3799273762856
-525.031643430817,5973.11235068239,-168.29538502439,52.9151537742255,13.3824052495661
-521.327643430817,5973.11235068239,-168.242242129514,52.9221495564162,13.3848747924871
-517.623643430817,5973.11235068239,-168.189077232023,52.9291221934338,13.3873359986572
-513.919262794557,5973.119050391,-168.135905971876,52.9361313762463,13.3401761474331
-510.215643430817,5973.11235068239,-168.082681672537,52.9429979426441,13.3922333752737
-506.511643430817,5973.11235068239,-168.029451132672,52.9499010103287,13.3946695330019
-502.807643430817,5973.11235068239,-167.976198834447,52.9567808438237,13.3970973286009
-499.103643430817,5973.11235068239,-167.922924839382,52.9636374210201,13.3995167557926
-495.399643430817,5973.11235068239,-167.869629209176,52.9704707198674,13.401927808219
-491.695643430817,5973.11235068239,-167.816312005711,52.9772807183734,13.4043304797287
-487.991643430817,5973.11235068239,-167.762973291048,52.9840673946052,13.4067247640114
-484.287643430817,5973.11235068239,-167.709613127432,52.9908307266888,13.4091106548595
-480.583643430817,5973.11235068239,-167.656231577283,52.9975706928094,13.4114881461267
-476.879643430817,5973.11235068239,-167.602828703205,53.0042872712121,13.4138572315617
-473.175643430817,5973.11235068239,-167.549404567981,53.0109804402014,13.4162179050617
-469.471643430817,5973.11235068239,-167.495959234572,53.0176501781421,13.418570160471
-465.767643430817,5973.11235068239,-167.44249276612,53.0242964634589,13.4209139916725
-462.063643430817,5973.11235068239,-167.389005225944,53.0309192746372,13.4232493925896
-458.359643430817,5973.11235068239,-167.335496677542,53.037518590223,13.4255763571186
-454.655643430817,5973.11235068239,-167.281967184591,53.044094388823,13.4278948792171
-450.951643430817,5973.11235068239,-167.228416810945,53.0506466491052,13.4302049528751
-447.247643430817,5973.11235068239,-167.174845620636,53.0571753497987,13.4325065720291
-443.543643430817,5973.11235068239,-167.121253677874,53.0636804696944,13.4347997307005
-439.839643430817,5973.11235068239,-167.067641047044,53.0701619876447,13.4370844229651
-436.135643430817,5973.11235068239,-167.014007792709,53.0766198825641,13.4393606428289
-432.431643430817,5973.11235068239,-166.960353979608,53.0830541334291,13.4416283843517
-428.738488802779,5973.12292435839,-166.906867054525,53.0895385024685,13.3602767501494
-425.306742648217,5973.93618465556,-166.859443785891,53.1025542668826,6.77564520182222
-421.294776795381,5973.75238278341,-166.80073138736,53.1078447907148,8.70596435293269
-418.522345391842,5974.22627076281,-166.761855303762,53.1167310203857,3.06993518332803
-405.776545771292,5974.65204713398,-166.577966287591,53.1421122497247,0.8676905570966
-642.765495258828,5976.68281721269,-169.985025264907,52.7115625866683,7.47996962000728
-639.855643430817,5976.81635068239,-169.944283158998,52.7187818046156,13.3017532304068
-636.151643430817,5976.81635068239,-169.89181682385,52.7264925364906,13.3044779234867
-632.447643430817,5976.81635068239,-169.839326635037,52.7341808204474,13.3071944872103
-628.743643430817,5976.81635068239,-169.786812647683,52.7418466324205,13.3099029145584
-625.039643430817,5976.81635068239,-169.734274917099,52.7494899483952,13.3126031986656
-621.335643430817,5976.81635068239,-169.681713498788,52.7571107444073,13.3152953324871
-617.631643430817,5976.81635068239,-169.62912844844,52.7647089965441,13.3179793091698
-613.927643430817,5976.81635068239,-169.576519821936,52.7722846809438,13.3206551218243
-610.226999897242,5976.81285302544,-169.523923553809,52.7798011030678,13.2975424817023
-606.681925778195,5976.40534986172,-169.472163311765,52.7834956957585,10.1351613678262
-603.156349362226,5975.70145144787,-169.419674920997,52.7845723212005,4.81579473590434
-600.498392506403,5975.17192385489,-169.380105988129,52.7853801659742,0.419704922827125
-580.103988693699,5975.32922350488,-169.090158447151,52.827570366979,1.83919211309927
-576.20954312177,5976.03347538344,-169.036912473807,52.8413744090863,5.12379229568139
-573.260241576768,5976.46727812438,-168.99623963767,52.8509535379925,10.6803606576049
-569.401976716584,5976.6146946432,-168.941632206904,52.8598346791732,11.8205118002654
-565.775219061714,5976.81584099042,-168.890480540548,52.8687008630239,13.3509882246042
-562.071643430817,5976.81635068239,-168.837555295262,52.8759614116168,13.3572554550171
